PRCP,TMAX,TMIN,
0.31,60,47,1
0.08,49,38,1
0,50,35,0
0.44,44,40,1
0.35,46,41,1
0.15,51,40,1
0.11,46,38,1
0.02,53,40,1
0,51,39,0
0.05,53,38,1
0.11,48,38,1
0,49,36,0
0,59,34,0
0.64,47,37,1
0,51,35,0
0.29,46,32,1
0.28,45,33,1
0,45,34,0
0.32,42,33,1
0.3,45,33,1
0,49,34,0
0.03,50,37,1
0,50,32,0
0,53,35,0
0,57,34,0
0.13,48,40,1
0.06,50,39,1
0.11,51,42,1
0.04,50,39,1
0.06,50,38,1
0,53,35,0
0.01,56,41,1
0,62,38,0
0,79,43,0
0.08,57,43,1
0.25,52,37,1
0.01,49,36,1
0,57,42,0
0.01,57,42,1
0,49,37,0
0.15,45,34,1
0.04,48,34,1
0.03,51,36,1
0.02,57,38,1
0.17,55,43,1
0,53,41,0
0,57,40,0
0,67,37,0
0.03,63,46,1
0.34,64,45,1
0.2,56,40,1
0.16,57,40,1
0,58,39,0
0,62,43,0
0.09,51,46,1
0,64,46,0
0,66,48,0
0,55,47,0
0,55,44,0
0,59,43,0
0,61,42,0
0.01,60,46,1
0.02,56,44,1
0.01,59,42,1
0.13,54,48,1
0,66,51,0
0,71,53,0
0,84,53,0
0,90,57,0
0,74,53,0
0.1,75,56,1
0.19,59,49,1
0.1,57,47,1
0,57,46,0
0.03,59,51,1
0.04,77,50,1
0.13,66,53,1
0,68,51,0
0,69,53,0
0,66,50,0
0,59,48,0
0,62,49,0
0.04,63,49,1
0,58,50,0
0.03,62,47,1
0.58,58,48,1
0.26,59,46,1
0.19,54,47,1
0.38,55,47,1
0,55,48,0
0,57,48,0
0.17,55,44,1
0.03,58,44,1
0,55,48,0
0,65,48,0
0,63,49,0
0,64,47,0
0,70,49,0
0,71,49,0
0,62,48,0
0,61,49,0
0,71,50,0
0,83,51,0
0,77,56,0
0,68,53,0
0,66,49,0
0,71,49,0
0,73,51,0
0,66,49,0
0,81,54,0
0,91,60,0
0,92,63,0
0,82,57,0
0,76,55,0
0,82,55,0
0.25,72,56,1
0,71,59,0
0,70,58,0
0,69,56,0
0,76,54,0
0,84,54,0
0,82,62,0
0,73,54,0
0,81,52,0
0,87,58,0
0,85,61,0
0,81,56,0
0,84,59,0
0,75,53,0
0,71,52,0
0,66,54,0
0,73,53,0
0,80,51,0
0,74,54,0
0,65,54,0
0,65,53,0
0,76,53,0
0,76,54,0
0,74,53,0
0,73,57,0
0,78,54,0
0.11,64,55,1
0,67,53,0
0.12,72,51,1
0.09,70,56,1
0,71,53,0
0,73,52,0
0,82,55,0
0,88,62,0
0,86,61,0
0,80,55,0
0,71,54,0
0.29,69,55,1
0,70,56,0
0,75,60,0
0,76,58,0
0,80,62,0
0,90,63,0
0,90,65,0
0,90,63,0
0,85,62,0
0.17,64,60,1
0.48,72,59,1
0.7,66,57,1
0.02,68,56,1
0,74,54,0
0,81,56,0
0.88,73,57,1
0.07,66,56,1
0.16,66,54,1
0.01,67,53,1
0,69,58,0
0,72,56,0
0,64,53,0
0,65,51,0
0,64,50,0
0,69,49,0
0,69,51,0
0,71,53,0
0,73,52,0
0,73,55,0
0,76,58,0
0,78,55,0
0,73,55,0
0,73,50,0
0,76,53,0
0,75,52,0
0,74,52,0
0,77,53,0
0,79,54,0
0,80,53,0
0,74,54,0
0,60,54,0
0,60,54,0
0.54,58,54,1
0.02,64,54,1
0.01,63,49,1
0,61,43,0
0.12,61,50,1
0.09,62,53,1
0,65,53,0
0,66,51,0
0,70,50,0
0,78,50,0
0,71,52,0
0,74,49,0
0.07,68,57,1
0.57,62,57,1
0.07,62,50,1
0.02,56,48,1
0.32,59,52,1
0.01,60,48,1
0.01,56,44,1
0,52,40,0
0,55,44,0
0,56,37,0
0,58,44,0
0.09,59,50,1
0,55,41,0
0.09,51,40,1
0.06,57,45,1
0.15,63,49,1
0,57,44,0
0,52,40,0
0.25,56,45,1
0,54,41,0
0,63,40,0
0.11,56,41,1
0,52,38,0
0,57,43,0
0,60,41,0
0,60,43,0
0,59,44,0
0,58,48,0
0,57,46,0
0.35,59,50,1
0.15,65,48,1
0.3,57,48,1
0.32,53,46,1
0.65,51,41,1
0,52,38,0
2.15,57,46,1
0.99,62,54,1
0.12,62,53,1
0.13,56,49,1
0.05,54,48,1
0.35,56,46,1
0.88,58,51,1
0.05,52,42,1
0,53,40,0
0,57,44,0
0,55,42,0
0,59,43,0
0.01,51,43,1
0,60,42,0
0.15,58,42,1
0.06,51,43,1
0,48,40,0
0,52,35,0
0,50,36,0
0.05,48,40,1
0,48,37,0
0.01,48,34,1
0.03,51,44,1
0.01,56,49,1
0.06,55,50,1
0.16,55,50,1
0.03,51,43,1
0,49,42,0
0,49,37,0
0,48,34,0
0,50,38,0
0.09,49,43,1
0,45,39,0
0.06,46,42,1
0.05,48,44,1
0,45,38,0
0.73,45,34,1
0.34,40,32,1
0.06,32,22,1
0,30,19,0
0,31,20,0
0.05,36,29,1
0.18,35,25,1
0,27,20,0
0.16,26,14,1
0.27,31,24,1
0.02,34,27,1
0,35,29,0
0.44,38,30,1
0.2,36,33,1
0.15,38,32,1
0.29,44,37,1
0.35,44,38,1
0.26,42,36,1
0.12,43,34,1
0.09,44,37,1
0.71,46,36,1
0.12,38,33,1
0,40,32,0
0.57,38,30,1
0.04,46,34,1
1.22,53,42,1
2.29,52,50,1
0.03,50,37,1
0,43,36,0
0.14,44,39,1
0.03,48,44,1
0.08,49,46,1
0,46,40,0
0,42,36,0
0,42,35,0
0,37,32,0
0,44,32,0
0,51,30,0
0,42,29,0
0,39,30,0
0,40,31,0
0,39,32,0
0,41,31,0
0.04,41,29,1
0.02,35,29,1
0,39,25,0
0.09,42,30,1
0,46,37,0
0,47,35,0
0,49,31,0
0.02,45,34,1
0,43,33,0
0,52,38,0
0,55,32,0
0,63,36,0
0.01,49,38,1
0.04,44,38,1
0,42,32,0
0.01,44,32,1
0.06,41,33,1
0.24,39,31,1
0,46,32,0
0,46,31,0
0,45,34,0
0,47,35,0
0.05,46,33,1
0,48,34,0
0,50,39,0
0,54,35,0
0,51,33,0
0,52,30,0
0,55,33,0
0.07,57,43,1
0.23,57,44,1
0.34,48,44,1
0.25,45,32,1
0.21,38,26,1
0,47,34,0
0,54,38,0
0.3,57,44,1
0.11,57,44,1
0.24,55,42,1
0.03,46,40,1
0.05,45,34,1
0,45,28,0
0.08,45,31,1
0.32,40,30,1
0.34,37,31,1
0,40,27,0
0,44,26,0
0,51,29,0
0,55,33,0
0.49,45,38,1
0.69,46,33,1
0.29,44,35,1
0.29,46,35,1
0,54,38,0
0.08,50,43,1
0.12,56,36,1
0,49,29,0
0.01,49,39,1
0.07,46,37,1
0.01,48,40,1
0.05,47,38,1
0,52,33,0
0,51,41,0
0.38,43,34,1
0.04,50,34,1
0,47,38,0
0.17,48,37,1
0.39,46,34,1
0.92,46,39,1
0.09,50,35,1
0,57,33,0
0,69,40,0
0,70,40,0
0,66,43,0
0,53,44,0
0.03,58,43,1
0.02,50,44,1
0.06,51,44,1
0.83,53,43,1
0.32,48,37,1
0.01,52,37,1
0,54,35,0
0.01,60,37,1
0.25,60,43,1
0,58,38,0
0,68,47,0
0,74,47,0
0,71,48,0
0.25,53,39,1
0.06,54,37,1
0,60,37,0
0,53,41,0
0,58,40,0
0,62,44,0
0.12,54,45,1
0,59,44,0
0,64,41,0
0,73,45,0
0.32,66,46,1
0.01,62,44,1
0.36,62,45,1
0.59,56,47,1
0.89,54,46,1
0,58,44,0
0,58,43,0
0,64,44,0
0.04,64,45,1
0.03,61,45,1
0.04,56,40,1
0.44,52,42,1
0.32,55,45,1
0,66,43,0
0,76,46,0
0,75,50,0
0.45,66,48,1
0.12,58,46,1
0,62,46,0
0,67,45,0
0,70,49,0
0,71,49,0
0,71,47,0
0,69,47,0
0,65,52,0
0,67,46,0
0,77,48,0
0,83,55,0
0,78,53,0
0,80,54,0
0,82,53,0
0,88,61,0
0,89,64,0
0,91,60,0
0,68,56,0
0,63,55,0
0,67,53,0
0,73,52,0
0,79,56,0
0,75,54,0
0,73,55,0
0,76,56,0
0,75,53,0
0,63,54,0
0,73,54,0
0,71,55,0
0,68,57,0
0.01,72,56,1
0.09,69,54,1
0,65,52,0
0.04,65,51,1
0.01,68,51,1
0,72,52,0
0,72,56,0
0.03,70,54,1
0,69,52,0
0,79,52,0
0,70,54,0
0,74,49,0
0,75,51,0
0,79,56,0
0,83,59,0
0,88,57,0
0,87,57,0
0,81,58,0
0,67,54,0
0,68,54,0
0,65,53,0
0,74,55,0
0,82,57,0
0,85,56,0
0.04,65,56,1
0.02,64,54,1
0,71,53,0
0,81,52,0
0,87,59,0
0,90,61,0
0,78,57,0
0,77,55,0
0,81,59,0
0,87,59,0
0,73,56,0
0,69,56,0
0,79,55,0
0,86,62,0
0,89,61,0
0,94,65,0
0,97,69,0
0,103,71,0
0,96,62,0
0,84,58,0
0,90,57,0
0,89,60,0
0,83,56,0
0,73,56,0
0,68,55,0
0,70,56,0
0,65,56,0
0,66,55,0
0,76,59,0
0.13,67,56,1
0.32,70,59,1
0.15,73,57,1
0.16,65,55,1
0,69,55,0
0,68,52,0
0,75,54,0
0,82,58,0
0,84,59,0
0,87,61,0
0,78,60,0
0,69,58,0
0,73,58,0
0,70,57,0
0,75,52,0
0.03,71,54,1
0,76,55,0
0,88,54,0
0.01,78,57,1
0.36,71,59,1
0,76,55,0
0,70,56,0
0,64,55,0
0,76,54,0
0.12,71,56,1
0,76,55,0
0.31,66,58,1
0.93,62,52,1
0.01,65,54,1
0,69,51,0
0.01,74,55,1
0,73,57,0
0,87,56,0
0,83,56,0
0,76,56,0
0,70,58,0
0,78,59,0
0.01,71,59,1
0,70,57,0
0,80,54,0
0.29,67,57,1
0,67,50,0
0,76,49,0
0,87,53,0
0,81,55,0
0,67,51,0
0,72,49,0
0,70,50,0
0,68,48,0
0,63,45,0
0.07,59,46,1
0,59,42,0
0.08,62,51,1
0.14,58,47,1
0,57,44,0
0,65,48,0
0,66,43,0
0,65,42,0
0,63,44,0
0,63,44,0
0,62,48,0
0,58,45,0
0,58,41,0
0,51,42,0
0.17,59,48,1
0.51,60,50,1
0.07,64,49,1
0.78,61,55,1
1.24,65,55,1
0.09,61,52,1
0,56,47,0
0,56,43,0
0.16,62,50,1
0.02,55,49,1
0.41,58,48,1
0,57,42,0
0.06,48,38,1
1.21,52,41,1
0,55,38,0
0.08,46,39,1
0.25,55,42,1
0.23,60,54,1
0.04,57,45,1
0,54,41,0
0.01,54,39,1
0,55,41,0
0,63,40,0
0.38,61,47,1
1.21,50,42,1
0.86,47,40,1
0.07,51,41,1
0.37,54,45,1
0.32,52,44,1
0.05,50,39,1
0,49,36,0
0.19,49,34,1
0,44,32,0
0.36,54,40,1
0.77,56,50,1
0.44,51,40,1
0.13,49,38,1
0.7,57,45,1
0.29,57,41,1
0.31,47,39,1
0.55,48,42,1
0.05,51,43,1
0.2,51,45,1
0.16,54,42,1
1.34,50,45,1
0,48,38,0
0,50,39,0
0,52,47,0
0.2,51,43,1
0,47,35,0
0,46,33,0
0,45,30,0
0.04,38,30,1
0,42,28,0
0,35,27,0
0,30,23,0
0,32,21,0
0,32,18,0
0,36,16,0
0,38,21,0
0,39,23,0
0,38,30,0
0.5,42,36,1
0.29,48,38,1
0.43,53,45,1
0.06,50,43,1
0.02,52,41,1
0.41,48,44,1
0.08,57,45,1
0.55,52,38,1
0.02,40,34,1
0,43,34,0
0,43,31,0
0,45,30,0
0,53,33,0
0,44,28,0
0,49,35,0
0.06,43,30,1
0.02,46,36,1
0.27,49,39,1
0.4,52,45,1
0.06,47,43,1
0.03,48,39,1
0.98,49,44,1
0.14,50,44,1
0,50,42,0
0.04,48,40,1
0.81,46,39,1
0.08,54,43,1
0.09,55,44,1
1.07,57,45,1
0.53,53,47,1
0.27,56,46,1
0.28,48,45,1
0.42,51,44,1
0.02,45,37,1
0.15,52,42,1
0,59,49,0
0.01,60,48,1
0,57,42,0
0,56,45,0
0,48,40,0
0.09,49,40,1
0.36,46,37,1
0.06,54,41,1
0,48,38,0
0,49,35,0
0,55,41,0
0.02,56,44,1
0.18,48,43,1
0.08,49,45,1
0.08,49,40,1
0.01,54,40,1
0.31,50,41,1
0.08,57,41,1
0.07,58,45,1
0.13,56,43,1
0.15,49,44,1
0,49,41,0
0,46,36,0
0.11,44,31,1
0.24,54,43,1
0.38,54,43,1
0.2,52,45,1
0.42,53,42,1
0.07,55,37,1
0.21,54,43,1
0,51,39,0
0,59,39,0
0,59,39,0
0,57,35,0
0,57,36,0
0,54,33,0
0.16,48,37,1
0.33,51,42,1
0.05,54,44,1
0.44,52,46,1
0.08,54,46,1
0,56,43,0
0,57,42,0
0.09,56,46,1
0,55,41,0
0.05,53,42,1
0,57,37,0
0,59,37,0
0.06,52,37,1
0.08,41,32,1
0,48,28,0
0.07,50,37,1
0.38,46,40,1
0.67,49,39,1
0.02,49,38,1
0,53,35,0
0,65,42,0
0.08,57,43,1
0.01,52,40,1
0,52,38,0
0,61,37,0
0,67,37,0
0.01,56,45,1
0,55,42,0
0,57,40,0
0,68,42,0
0.62,53,45,1
0,54,42,0
0,61,43,0
0.47,56,46,1
0.92,50,40,1
0.23,48,38,1
0,51,37,0
0.04,50,40,1
0.75,50,37,1
0.17,47,37,1
0.11,53,40,1
0.1,51,39,1
0,52,41,0
0.15,51,43,1
0.01,50,39,1
0,51,38,0
0,57,34,0
0,60,44,0
0,56,47,0
0.16,57,42,1
0,60,39,0
0.02,60,42,1
0.03,66,45,1
0.25,61,50,1
0,70,46,0
0,69,50,0
0.06,56,47,1
0.87,51,43,1
0,55,42,0
0.05,58,44,1
0.08,54,43,1
0,58,40,0
0.18,65,48,1
0.29,55,44,1
0.13,56,43,1
0,58,43,0
0.04,58,44,1
0.01,56,44,1
0.32,53,45,1
0.03,54,41,1
0.08,53,40,1
0.1,48,40,1
0,61,42,0
0,65,43,0
0,65,42,0
0,67,42,0
0.18,55,45,1
0,62,46,0
0,62,47,0
0,69,44,0
0,72,48,0
0,71,47,0
0.02,71,53,1
0.01,71,52,1
0.14,63,50,1
0.26,68,46,1
0.21,56,44,1
0.1,55,45,1
0.01,61,45,1
0.03,57,45,1
0,62,42,0
0.06,61,50,1
0.23,57,47,1
0.11,60,47,1
0.45,53,50,1
0.06,54,45,1
0.11,59,42,1
0.31,65,52,1
0.15,62,49,1
0.37,62,49,1
0.03,63,46,1
0.18,61,49,1
0,69,49,0
0.33,62,54,1
0.01,65,53,1
0.25,69,50,1
0.25,62,51,1
0.18,63,51,1
0.1,64,50,1
0,74,49,0
0,70,52,0
0,65,50,0
0.19,61,47,1
0.18,60,48,1
0,62,51,0
0,69,52,0
0.06,57,53,1
0.21,56,52,1
0,63,51,0
0,74,50,0
0,77,57,0
0,74,54,0
0,64,55,0
0,68,53,0
0,70,51,0
0,71,53,0
0,67,51,0
0,65,50,0
0.01,62,52,1
0.18,65,53,1
0,68,52,0
0.11,65,52,1
0,65,51,0
0,78,51,0
0,90,59,0
0,95,63,0
0,93,62,0
0,81,62,0
0,74,57,0
0,67,54,0
0,70,50,0
0,80,53,0
0,80,57,0
0,69,52,0
0,70,51,0
0,65,52,0
0,68,53,0
0,72,52,0
0,80,52,0
0.01,65,54,1
0,79,51,0
0,84,55,0
0,86,57,0
0,85,57,0
0,78,53,0
0,73,53,0
0,69,54,0
0,76,53,0
0,69,53,0
0,69,55,0
0,73,54,0
0,76,54,0
0,82,56,0
0.02,83,58,1
0,67,56,0
0.19,66,56,1
0.03,70,56,1
0,67,56,0
0,70,54,0
0,77,55,0
0,77,54,0
0,86,59,0
0,95,66,0
0,96,64,0
0,91,58,0
0,89,57,0
0,70,57,0
0,69,54,0
0,69,52,0
0.01,71,52,1
0,69,56,0
0,75,52,0
0,84,54,0
0,86,59,0
0,69,55,0
0,70,55,0
0,69,52,0
0,66,50,0
0,71,53,0
0.39,59,53,1
0,71,57,0
0,77,52,0
0,84,55,0
0.01,67,53,1
0,65,53,0
0.12,61,51,1
0.26,68,55,1
0.31,59,54,1
0.03,62,54,1
0,63,54,0
0,65,53,0
0,70,56,0
0,69,56,0
0,69,56,0
0.14,67,54,1
0.6,67,59,1
1.49,64,57,1
0.78,72,59,1
0.36,66,58,1
0.02,64,54,1
0,65,50,0
0,66,48,0
0.26,58,52,1
0,67,53,0
0,75,51,0
0.39,65,59,1
0.03,71,62,1
0,67,54,0
0,65,52,0
0,71,52,0
0,64,51,0
0,65,54,0
0,60,53,0
0,60,49,0
0,63,45,0
0,68,48,0
0,62,50,0
0.12,66,55,1
1.21,63,56,1
0.74,63,51,1
0,60,45,0
0,63,44,0
0,65,45,0
0.12,60,47,1
0,57,45,0
0,57,42,0
0,58,37,0
0,59,42,0
0,64,42,0
0,65,44,0
0,59,45,0
0.05,59,50,1
0.38,59,49,1
0.72,52,47,1
1.08,51,44,1
0.19,48,44,1
0,61,44,0
0.07,58,50,1
0.01,58,46,1
0.39,51,39,1
0.16,56,47,1
1.56,58,49,1
0.02,63,48,1
0,74,46,0
0,65,47,0
0.17,55,47,1
0.7,54,47,1
0.06,55,44,1
0,51,41,0
0.22,46,40,1
0,51,38,0
0.13,48,37,1
0,50,38,0
0.12,48,42,1
0.27,52,46,1
0.14,56,48,1
0,52,46,0
0.17,50,40,1
0.2,44,35,1
0.06,48,39,1
0,44,33,0
0.01,37,31,1
0.15,32,22,1
0,25,16,0
0,29,14,0
0.01,39,28,1
0.29,47,36,1
0.01,41,33,1
0.02,42,35,1
0.1,44,36,1
0.64,48,39,1
0,46,38,0
0,42,36,0
0,48,37,0
0,49,34,0
0,50,36,0
0.01,49,38,1
0.35,54,45,1
0.51,54,45,1
0.89,49,43,1
0,49,41,0
1.42,51,39,1
2.19,55,50,1
0.46,54,47,1
0.82,49,37,1
0.11,47,38,1
0.02,47,37,1
0,49,40,0
0.08,48,37,1
0.14,47,36,1
0.03,43,36,1
0.01,51,42,1
0.01,50,39,1
0.25,48,39,1
0.44,51,45,1
0.32,54,44,1
0.09,46,38,1
0.44,44,38,1
0.01,48,38,1
0.09,39,33,1
0,36,25,0
0,37,21,0
0,40,26,0
0,39,25,0
0,42,27,0
0.03,38,28,1
0.12,45,35,1
0.17,49,44,1
0.37,48,37,1
0.03,40,34,1
0.02,39,31,1
0,38,30,0
0.3,39,30,1
0.81,47,33,1
0.82,53,43,1
0.29,54,49,1
0.45,52,47,1
0.27,55,50,1
0.04,50,42,1
0.08,42,37,1
0,45,35,0
0.05,44,33,1
0.51,49,44,1
0,49,40,0
0.04,46,41,1
0.21,48,44,1
0,50,43,0
0,54,39,0
0,50,37,0
0.14,52,39,1
0.24,48,43,1
0,44,37,0
0,44,34,0
0,46,32,0
0,51,29,0
0.01,49,39,1
0.07,50,45,1
0.08,47,43,1
0.25,50,43,1
0.05,48,39,1
0,46,35,0
0,45,28,0
0,47,29,0
0,47,35,0
0.37,54,40,1
0.24,52,41,1
0.54,50,40,1
0.09,46,37,1
0.04,44,34,1
0.11,44,34,1
0,49,32,0
0,43,32,0
0,45,27,0
0.03,45,34,1
0.04,44,32,1
0.24,37,27,1
0,35,24,0
0,31,20,0
0,34,19,0
0.47,42,33,1
0.42,40,34,1
0.24,44,34,1
0.07,50,36,1
0.22,48,36,1
0.12,49,33,1
0.02,50,38,1
0,47,34,0
0,48,36,0
0.16,52,38,1
1.47,52,42,1
0.55,53,39,1
0,53,38,0
0.41,48,42,1
0.33,53,43,1
0.12,53,44,1
0.37,55,42,1
0.09,48,38,1
0,51,37,0
0.27,50,38,1
0,54,36,0
0.01,50,37,1
0.01,50,40,1
0,51,37,0
0,62,34,0
0.23,61,41,1
0.33,55,39,1
0.15,50,37,1
0.28,51,39,1
0.14,51,41,1
0.12,49,43,1
0.26,51,48,1
0.32,54,46,1
1.13,48,41,1
0.37,48,39,1
0.06,49,38,1
0.24,47,41,1
0.23,46,41,1
0.12,48,34,1
0.08,49,33,1
0,54,34,0
0.01,55,42,1
0.16,55,44,1
0,51,38,0
0,53,35,0
0.17,48,40,1
0.4,47,39,1
0.09,53,38,1
0.06,53,42,1
0.01,52,36,1
0.01,51,36,1
0,53,36,0
0,54,36,0
0,53,38,0
0,57,38,0
0,66,38,0
0.18,55,45,1
0.52,52,43,1
0.01,57,42,1
0.45,52,37,1
0.04,51,39,1
0,54,39,0
0.13,56,43,1
0,62,39,0
0.18,53,44,1
0,58,44,0
0,62,42,0
0.03,57,45,1
0.13,54,46,1
0.04,56,45,1
0.02,58,44,1
0,57,47,0
0,59,47,0
0.42,51,42,1
0,60,38,0
0,64,41,0
0.97,66,48,1
0.81,51,47,1
0,56,43,0
0,64,39,0
0,66,46,0
0,68,43,0
0,70,45,0
0.04,54,48,1
0,60,48,0
0,63,44,0
0,65,47,0
0.41,56,47,1
0.01,61,45,1
0.02,58,46,1
0.01,62,45,1
0,59,50,0
0,61,49,0
0.11,61,48,1
0.17,59,50,1
0.08,61,49,1
0,68,48,0
0,78,50,0
0,71,54,0
0,72,52,0
0.21,64,50,1
0,62,49,0
0,69,50,0
0,65,53,0
0,66,52,0
0.01,70,48,1
0.11,68,52,1
0,63,51,0
0.06,65,48,1
0,70,46,0
0,71,46,0
0.41,58,53,1
0.03,63,51,1
0,70,54,0
0,78,54,0
0,67,52,0
0.07,66,50,1
0.26,67,51,1
0.01,68,51,1
0,72,48,0
0,69,58,0
0,74,58,0
0,67,54,0
0,67,53,0
0,72,49,0
0,82,52,0
0,72,56,0
0,78,51,0
0,81,51,0
0,84,57,0
0.03,67,54,1
0,71,51,0
0,74,52,0
0,76,55,0
0,75,55,0
0.08,70,57,1
0,73,55,0
0.02,62,56,1
0.02,76,56,1
0.35,74,57,1
0.07,63,55,1
0,74,50,0
0,70,55,0
0,74,54,0
0,70,57,0
0,72,51,0
0,79,54,0
0,83,58,0
0.13,63,57,1
0,70,57,0
0,72,57,0
0,78,54,0
0,76,60,0
0,79,56,0
0,71,58,0
0,77,54,0
0,77,55,0
0,79,58,0
0,81,57,0
0,66,57,0
0,73,58,0
0,74,56,0
0,70,54,0
0,70,55,0
0,71,55,0
0,74,54,0
0,76,52,0
0,70,53,0
0,71,55,0
0,74,57,0
0,78,55,0
0,77,53,0
0,73,54,0
0,78,53,0
0,85,59,0
0,87,59,0
0.12,71,60,1
0,77,60,0
0,84,57,0
0,82,58,0
0,84,59,0
0,84,56,0
0,80,54,0
0,70,57,0
0.01,69,54,1
0,69,52,0
0,73,50,0
0,71,56,0
0,82,53,0
0,83,52,0
0,82,54,0
0,84,53,0
0,83,54,0
0,85,58,0
0,85,56,0
0,84,56,0
0,85,59,0
0,68,57,0
0,64,57,0
0,67,58,0
0,65,54,0
0,64,52,0
0.2,62,52,1
0.28,65,52,1
0.01,69,54,1
0,77,48,0
0,76,60,0
0,76,62,0
0,80,63,0
0,75,60,0
0.19,67,55,1
0.59,61,53,1
0.01,65,51,1
0,65,48,0
0,77,46,0
0.01,65,51,1
0.02,59,50,1
0.37,64,49,1
0.1,62,52,1
0.05,63,49,1
0.09,55,49,1
0.11,58,49,1
0.06,55,50,1
0.02,65,46,1
0.1,60,51,1
0.25,59,51,1
0.89,59,52,1
0,59,48,0
0,59,43,0
0.01,58,45,1
0,57,43,0
0,50,42,0
0,61,42,0
0,67,45,0
0,59,47,0
0,59,47,0
0.12,58,50,1
0.58,60,55,1
0,57,48,0
0,57,45,0
0,54,40,0
0.02,50,37,1
0,54,41,0
0.5,54,42,1
0,56,44,0
0.16,57,44,1
0,53,42,0
0,52,37,0
0.35,52,34,1
0,52,40,0
0.05,44,37,1
0,50,36,0
0,49,32,0
0.01,49,39,1
0,55,42,0
0,62,46,0
0,59,40,0
0.23,51,38,1
0.25,49,34,1
0.02,49,41,1
0,47,35,0
0,48,32,0
0.49,52,34,1
0.28,48,35,1
0.08,39,33,1
0,41,31,0
0,39,27,0
0.3,50,33,1
1.76,52,41,1
0.55,53,40,1
0.26,45,37,1
0,48,36,0
0.02,51,41,1
0.42,56,44,1
0,48,37,0
0.09,44,35,1
0,45,37,0
0,41,29,0
0.01,44,32,1
0,42,31,0
0,43,31,0
0,42,28,0
0,38,28,0
0,41,35,0
0,40,32,0
0,40,26,0
0,40,31,0
0.02,40,35,1
0,39,28,0
0,41,26,0
0,40,33,0
0.03,44,38,1
0,49,40,0
0,50,33,0
0.19,46,35,1
0,46,36,0
0,44,37,0
0,45,32,0
0,38,27,0
0.02,49,35,1
0,52,43,0
0.03,50,37,1
0.05,42,37,1
0.9,51,40,1
0.63,53,48,1
0.29,51,44,1
0.07,49,36,1
0,43,32,0
0,55,41,0
0.43,51,37,1
0.03,53,45,1
0.8,54,42,1
0.05,48,37,1
0.1,40,36,1
0,45,37,0
0,50,37,0
0.17,49,41,1
0.04,43,33,1
0,43,30,0
0,43,29,0
0,41,27,0
0.16,40,33,1
0.21,34,26,1
0.1,35,27,1
0.32,38,32,1
0.78,32,27,1
0.6,30,27,1
0.53,45,30,1
0.12,47,38,1
0.24,44,36,1
0,47,34,0
0.34,50,36,1
0.32,48,40,1
0.19,48,34,1
0,44,28,0
0,44,33,0
1.09,49,39,1
0.14,47,43,1
0.07,49,43,1
0.53,48,38,1
0,47,35,0
0,58,36,0
0,60,41,0
0,57,35,0
0,61,35,0
0.01,60,46,1
0.11,50,41,1
0.1,52,46,1
0.1,55,44,1
0.03,48,42,1
0.04,47,41,1
0.45,45,40,1
0.1,44,34,1
0,45,33,0
0.07,45,38,1
0.68,50,40,1
0.25,44,39,1
0,44,36,0
0.12,46,35,1
0.03,50,46,1
0.34,50,37,1
0,47,37,0
0.45,44,40,1
0,45,37,0
0.05,41,30,1
0,44,28,0
0.14,44,31,1
0.03,41,34,1
0,43,34,0
0.08,44,39,1
0,54,44,0
0,51,44,0
0.27,46,34,1
0.02,44,32,1
0,48,29,0
0,60,33,0
0.14,49,41,1
0.41,45,43,1
0.54,44,37,1
0.76,47,33,1
0.37,42,33,1
0.34,46,34,1
0.94,52,42,1
0.33,48,39,1
0.37,50,33,1
0.14,41,31,1
0.08,45,30,1
0.14,46,36,1
0.05,48,34,1
0.16,50,35,1
0,54,33,0
0,59,38,0
0,56,36,0
0,55,43,0
0.19,58,44,1
0.05,51,45,1
1.08,50,43,1
0.22,49,41,1
0.52,50,37,1
0.06,48,40,1
0,62,40,0
0.06,53,38,1
0,51,37,0
0.18,49,37,1
0.01,52,38,1
0,61,35,0
0,70,45,0
0,68,43,0
0,64,48,0
0.09,52,45,1
0.02,57,42,1
0,59,39,0
0,60,38,0
0,61,45,0
0.32,56,44,1
0.07,50,40,1
0.07,56,45,1
0.43,57,41,1
0.26,56,44,1
0,68,40,0
0,74,47,0
0,71,48,0
0.17,57,50,1
0.42,62,48,1
0.15,57,44,1
0.03,56,43,1
0,61,47,0
0.17,60,48,1
0.17,55,45,1
0.02,53,43,1
0.02,56,42,1
0.73,52,45,1
0.07,54,43,1
0,56,41,0
0,64,41,0
0,75,43,0
0,65,49,0
0,56,44,0
0,58,39,0
0,65,40,0
0,76,44,0
0,78,49,0
0,80,55,0
0,76,49,0
0,67,49,0
0,64,44,0
0,60,46,0
0,67,45,0
0.25,58,53,1
0.55,62,50,1
0.24,55,48,1
0.01,58,48,1
0,63,48,0
0,72,48,0
0,72,48,0
0,63,53,0
0,62,50,0
0,61,46,0
0.01,66,52,1
0.15,64,54,1
0.26,68,55,1
0.01,66,51,1
0,63,49,0
0.05,55,48,1
0.63,56,47,1
0,61,43,0
0.65,61,48,1
0.06,59,47,1
0,63,47,0
0,66,50,0
0,74,50,0
0.03,65,55,1
0,61,52,0
0,63,50,0
0,72,49,0
0,70,59,0
0,66,53,0
0.12,63,50,1
0.04,67,50,1
0,76,50,0
0,75,53,0
0.62,57,53,1
